"anio","sector","IBF","VAB","VAB.por.ocupado","VBP","act.corriente.sobre.act.total","activo","amortizaciones.en.VAB","coef.VAB","contribuciones.sobre.costo.salarial","costo.salarial.en.VAB","deuda.sobre.activo","deuda.sobre.k.propio","empleo.asalariado","empresas","empresas.exp","empresas.imp","expo","impo","impuestos.net.subsidios.en.VAB","liq.corriente","patrimonio.neto","rentabilidad.sobre.act","rentabilidad.sobre.k.propio","result.oper.en.VAB","salario.medio","salarios","saldo.comercial.bienes","tasa.inversion","utilidad","VAN","amortizaciones","c.intermedio","contribuciones","impuesto.prod","indemnizaciones","interes.rentas.cob","interes.rentas.pag","subsidios","salarios.en.VAB","apalancamiento","autofinanciamiento","deuda.pasivo","impuestos.prod","result.oper","utilidad.en.VAB","utilidad.por.ocupado","utilidad.por.ocupado.sobre.salario.medio","VAB.precios.basicos","productividad_corrientes","masa_salarial","consumo_intermedio","ganancia_antes_de_impuestos","ganancia_despues_impuestos","activo_corriente","activo_no_corriente","stock_de_capital","indice_consumo_capital_fijo","rotacion_capital_aproximada","capital_variable_adelantado","capital_constante_circulante_adelantado","tasa_de_ganancia"
2018,"manufactura.maquinaria",17334114538.0355,167449339803.815,3153293.40722398,546505203319.922,66.9517961844049,550376140446,10.491941223288,30.6400266249233,18.6462771817403,35.0914076905997,72.2069258627304,259.801868285967,53103,42,NA,NA,229342522381,429837526966,4.79337206890733,99.0433167684502,152966448748,12.2973449430122,44.2460768545278,47.3392001207928,69246.7271974508,47803716406.761,NA,10.3518560051322,67681652474.682,NA,1756868631100.01,NA,NA,NA,NA,NA,NA,NA,28.5481665456359,359.801868285967,364.048484121956,93.6177504970678,29437817297.4477,79269178070.6744,40.4191814395794,1274535.38358816,141.582407314904,9700963281.76394,182682.01950481,3404204575.11917,536804240038.158,-1750571872393.36,-1750571872393.36,36848671179900,-36298295039454,105412117866,-0.0484008581998245,0.0623381251524283,54608709626.6571,8611170751856.46,0.00903744689117334
2018,"manufactura.minerales",15626588816.7787,118763374265.426,4003484.72157176,308393024339.316,40.4164458539134,376193888660,9.54044338255088,38.5103957911688,19.5197403589124,26.6864227928234,31.3211130892378,45.6051553804809,29665,23,NA,NA,55818475946,79613200405,7.23805732503038,156.873931897312,258365775358,13.1664680052001,19.1710561970929,54.5542359632208,66141.5783301092,25507168975.115,NA,13.157750790959,49531447987.937,NA,1133055248100,NA,NA,NA,NA,NA,NA,NA,21.4773023525827,145.605155380481,221.361966008828,82.2564855923522,9476726854.72091,64790451434.6437,41.7059958882932,1669693.17336717,194.186379665499,9783794853.12617,329809.366361914,2610944859.68775,298609229486.19,-1125882398106.56,-1125882398106.56,15204419931600,-14828226042940,67983314885.9998,-0.0764120566289495,0.0943327946017169,27678018770.7937,3165486941704.1,0.0198673736867955
2018,"manufactura.nocat",3765547132.10421,36205547038.5688,3014867.76905394,87751966602.325,38.8694384938442,113661371540,11.2328041050385,41.2589579930959,18.82070242152,32.6180239140457,52.1610254035476,109.034580785968,12009,15,NA,NA,11980877147,18178491361,7.75506201963752,96.8131241567602,54374434657,12.8468584510472,26.8543767073132,47.5423538197727,61408.4099834724,9586896741.38976,NA,10.4004702044493,14601915515.2626,NA,406689817400,NA,NA,NA,NA,NA,NA,NA,26.479082697403,209.034580785968,360.168174490062,76.9711387013572,3132923765.40848,17212969275.4606,40.3306032075902,1215914.35717067,152.31117961479,3169818097.77573,263953.542990735,1033932025.16424,84582148504.5493,-404553931327.389,-404553931327.389,4417953690200,-4304292318660,24401389044,-0.0944847113744843,0.111433014570016,9278507174.50161,759040297266.697,0.0217138019403589
2018,"manufactura.resto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"manufactura.subtotal",151833198435.661,1327301501002.64,4415712.97732642,3684850646935.2,49.6545172406155,3501306119235.78,7.50052023867952,36.0204965730862,19.0281142318136,23.7097825526979,53.4731629424434,114.929718683277,300586,270,NA,NA,1178159005479.34,869954148904,26.3171975526567,119.321832147281,1629046992982.09,12.176652880835,26.1712457818253,41.0943715117617,65210.767068435,254818767190.424,NA,11.4392395639549,426341892434.777,NA,9955451771100.01,NA,NA,NA,NA,NA,NA,NA,19.1982580444559,214.929718683338,238.084054743771,77.8221056214864,396186944909.467,545446209903.214,32.1209530850918,1418369.09381933,167.311810325248,362581573148.269,1206249.03737456,85967302569.6058,3322269073786.93,-9678837500521.34,-9678837500521.34,173855665062266,-170354358943030,597327106266,-0.0584396656056763,0.0768665671185946,1118396538211.08,43221249475875.8,0.0121380273754168
2018,"manufactura.textiles",248581931.748616,15079488630.2431,1341710.88444195,31466449826.5424,67.1278273801988,27498501053,5.22298540960074,47.9224339363615,18.5145235549769,42.2687673857226,64.8671831407115,184.634165260682,11239,10,NA,NA,15761344937,7042573171,6.4007140999675,121.708206353501,9660998014,18.5811310089071,52.8882471431964,39.9509489877357,35548.0173320947,5193814168.34036,NA,1.64847719869005,5109532506.14362,NA,78759949100,NA,NA,NA,NA,NA,NA,NA,34.4429064916947,284.634165260682,1944.78192567611,85.0271632573203,1327020073.54043,6024398810.27983,33.8839905744287,454625.189620395,98.377268430001,1115989841.2614,99296.1866056942,471715150.051075,30350459985.281,-78115674408.7896,-78115674408.7896,1845914631900,-1818416130847,4725596946,-0.0433123902521226,0.05936467610235,7946057841.49813,511254536838.609,0.0114985639324156
2018,"minas",202605822865.089,480223936376.393,11468855.9509074,851423173651.866,19.2500443994957,1780425325462.22,36.1360589510445,56.4024977516937,16.8937368608411,16.6797421851572,49.3350514940734,97.3751142535101,41872,46,NA,NA,95974695420.4,27430496299,3.47271504928271,93.8061318836817,902051574330.91,5.04485093432363,9.95728029554613,42.8997984764069,122292.503031773,66568211930.303,NA,42.1898634195296,89819803666.5153,NA,17353400474600,NA,NA,NA,NA,NA,NA,NA,13.86191043133,197.375114253621,35.7029849801911,41.5953632755484,32537481420.3253,206015100940.941,18.7037331675437,2145104.21442767,134.928971444444,21479048272.5648,512969.246096789,3582649875.68926,829944125379.301,-17335504076203.1,-17335504076203.1,34273266565134.3,-32492841239672.1,1041204028476,-0.534068422844241,0.530644699865179,6751504116.78381,1564029802973.94,0.0788729929436001
2018,"otras.comercio",11190053703.1296,206356016756.755,1398710.91048616,329831487555.622,62.6661817628991,433826771541,5.56885501261927,62.5640742447173,18.1101560712114,51.6754572758445,57.4780863332299,135.172858831487,147533,41,NA,NA,62195029672,54989575115,25.797537461304,119.048318309641,184471445258,4.12235530132971,9.69466081332843,15.1552623779989,45530.1396150407,87323575141.7353,NA,5.42269320710919,17883880915.2079,NA,1149166738300,NA,NA,NA,NA,NA,NA,NA,42.3169513126769,235.172858831487,85.3209082145663,91.5814823461298,53616273332.8817,31273795772.2735,8.66651779593556,121219.529970975,20.4800145735908,55298330894.0462,374820.080212876,28575665355.408,274533156661.576,-1122444072761.36,-1122444072761.36,27186267319000,-26752440547459,68950004298.0001,-0.042955585164702,0.0534194541411728,534929939192.011,5139198089446.23,0.00544547637920292
2018,"otras.comunicaciones",50718432990.2611,227956789614.128,3364824.85739779,439918442781.453,19.5042923341106,821385845001,26.8261462611026,51.8179661149998,20.4045673805914,30.4379460899108,32.0504084102739,47.1679191300981,67747,23,NA,NA,245297900,21918167750,17.3080260993445,93.2583066801348,558128327054,2.89471939958813,4.26009830502912,23.9789044916675,62707.9498634916,55227581232.2256,NA,22.2491433907779,23776815400.7148,NA,6115202179399.99,NA,NA,NA,NA,NA,NA,NA,24.2272148707269,147.167919130098,20.4882909586544,65.2542953130724,44520766482.3592,54661540863.8432,10.4304045696392,350964.845686375,43.0524293662909,41734388537.7824,616033.013089619,12703090684.0841,398184054243.671,-6086170881546.29,-6086170881546.29,16020549640000,-15199163794999,366912130764,-0.402338066875238,0.40735739228531,31184141799.4618,977480860258.418,0.0397371689013976
2018,"otras.construccion",3961436428.72308,49370409169.9743,1630678.06744531,110102639197.891,51.2523723792544,135213163916,7.25448498040444,44.8403503582137,22.0408743973638,62.4599163846184,64.285917198861,180.001590848109,30276,20,NA,NA,54281039,2204386571,8.04242450188468,119.523926231966,48290141319,3.95475035118366,11.0733638973854,21.1476462126732,61079.1852936902,24040034381.3729,NA,8.02390844095397,5347343074.81455,NA,358156891800,NA,NA,NA,NA,NA,NA,NA,48.6932046655862,280.001590848109,87.4613872557174,66.7026790828614,4332562712.8001,10440679465.0153,10.8310689838614,176619.8663897,22.2434917936634,4464281975.46648,147452.833117535,2788386789.04995,105638357222.425,-356480996613.584,-356480996613.584,6929995427600,-6794782263684,21489413508,-0.0527105767191743,0.0673281303986462,41414885168.2063,1569007732680.91,0.0063978200199509
2018,"otras.electricidad.gas.agua",92237053198.1431,194771809492.534,3511173.37562254,458273170294.947,22.1135911994188,1363034290052,17.959723377392,42.5012464437264,20.6836977275876,39.3386199161896,53.9609973780587,117.207138089351,55472,43,NA,NA,1989135602,27935373654,1.78890676392162,119.610776328736,627527392535,2.63618553208366,5.72598314896445,39.6526072538766,84273.3972075943,60772580568.6958,NA,47.3564698292126,35932112751.6901,NA,3498047820200,NA,NA,NA,NA,NA,NA,NA,31.2019386825204,217.207138089351,19.7177299708619,34.2617072050199,25812036322.4219,77232100659.3432,18.4483128463555,647752.248912787,59.1255339421919,5432004169.14981,97923.3517657523,2136875473.93342,452841166125.797,-3494752691504.79,-3494752691504.79,30141583081000,-28778548790948,209882869212,-0.121550528680594,0.131148581385945,16293546230.9349,3452886499726.4,0.0209923294165217
2018,"otras.nocat",7494896933.76625,105670066226.57,951631.075247614,183839645839.371,48.7205931753667,240197483852,4.11239919702759,57.4794766080538,18.4673439943615,65.0882055836727,47.8299403351737,91.6808235268728,111041,26,NA,NA,158869235,2575023112,10.9289658651859,131.556755585645,125311170639,5.89682919946819,11.3030907715137,19.0712817927764,38847.1490422541,56077141598.4122,NA,7.09273420695717,14164035364.1726,NA,434557495499.999,NA,NA,NA,NA,NA,NA,NA,53.0681427587786,191.680823526873,137.487036502776,77.4282731695618,11628909890.9236,20152636100.6827,13.4040186307853,127556.806622533,25.258126502963,12605346129.8869,113519.746128789,8204593603.55429,171234299709.484,-430156742973.666,-430156742973.666,11702563892500,-11462366408648,26073449729.9999,-0.0379116737336313,0.0524668264538626,156376784305.205,3263667945688.71,0.00584792367808384
2018,"otras.resto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"otras.subtotal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,"otras.transporte.almacenamiento",21874119570.131,90663352811.0658,1247740.94865357,214647808835.077,31.9094938263584,329704769955,16.7123622480357,42.2381916233426,18.4720605736604,79.6155287097526,57.5406972871194,135.519647310797,72662,31,NA,NA,1071076,7559749958,-11.8317197627357,100.405998618733,139990346334,1.42380731335104,3.35334596278969,13.0677211106079,62299.6096058249,58848585031.3199,NA,24.12674900267,4694360627.0865,NA,1515198794800,NA,NA,NA,NA,NA,NA,NA,64.908900020447,235.519647310797,3.54305299283804,55.2312833758632,11316186683.8291,11847634094.8766,5.17779288051383,64605.4420066403,7.97701529202122,-9820400303.99501,-135151.802923055,-7818563623.43978,224468209139.072,-1517200631480.55,-1517200631480.55,10520712321400,-10191007551445,90911927687.9998,-0.148679979594869,0.164613230303133,-47496568830.1115,1363609770160.74,0.00842034292816086
2018,"total",541915014124.904,2682313881450.06,3242685.62740808,6272887015091.43,36.0984565243682,8605093769015,15.0538616844763,42.7604367015841,18.9886924373471,30.5422611289541,51.0195065435474,104.162908421762,827189,500,NA,NA,1338777385423.74,1014566921363,17.408530643559,113.940290722244,4214817390452,7.1813307422647,14.6616137067971,35.6807495356508,61717.4995049953,663676477074.488,NA,20.2032662125263,617960244234.979,NA,40379182165700,NA,NA,NA,NA,NA,NA,NA,24.7426850997656,204.162908421809,89.7736819147897,62.0976343749818,579951161755.008,957069697800.19,23.0383270395226,747060.51970587,93.1116689503554,493774572823.171,596930.777395699,150809919420.031,5779112442268.26,-40036217512296.8,-40036217512296.8,310630603308900,-302025509539885,2422750929942,-0.133694608204502,0.149080947060896,1011597540753.67,38764929766025.9,0.022679764626101
2019,"k.ext.part.50.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.ext.part.50a98.9.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.ext.part.99a100.percent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.ext.subtotal",741265116237,3069206074454,NA,7260420696389,NA,9910736181544.13,NA,NA,NA,NA,NA,NA,501738,309,NA,NA,2060193317008.29,1071360373418,NA,NA,5194909379322.89,NA,NA,NA,NA,623392870847,NA,NA,520368931697.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,780558360943,969827481222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.nac",145331436361,829336526946,NA,2315194508593,NA,3748823717465,NA,NA,NA,NA,NA,NA,314575,191,NA,NA,456960380033,203792969359,NA,NA,1520512198948,NA,NA,NA,NA,330013672649,NA,NA,150909602081.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153882241809,256119827643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.no.privat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"k.privat.conce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"manufactura.alimentos",45324987906,787440418027,6031253.20179994,2371382694681,50.9720615263129,1646876826174,5.81390474084482,33.2059612222534,18.4744808231913,21.7657487501643,64.4178139024899,181.039505908822,130560,100,NA,NA,1423827801567,138471327992,44.1572080695606,98.0878528753208,585994777086,9.63752963589878,27.0852656705463,27.1899099627699,82324.9344863546,139728464805,NA,5.75598951595165,158718242189.268,NA,4578103579500,NA,NA,NA,NA,NA,NA,NA,17.7446396712912,281.039505908822,296.647695242892,80.6698014860095,353729537021,214104340672,20.1562224335589,1215672.81088594,113.590485954862,355586107992.27,2723545.55753883,77395978856.0854,2015796586688.73,-4299913450363.82,-4299913450363.82,83944706910000,-82297830083826,274686214770,-0.0556284846737379,0.0794725050645223,973871136857.32,25364704246483,0.00804502446581754
2019,"manufactura.combustibles",110674475347,703011912068,11571260.1772364,1949913231018,42.4134797460724,2071478970526.59,9.59402300916859,36.0534971959227,18.6148841635376,17.3292414334248,49.6310073692694,98.5348421262432,60755,82,NA,NA,244634641439.713,300658796085,30.5542953835785,141.604955166625,1043383090011.67,10.0090413704111,19.8714344830961,41.7364140381193,125534.138000671,99148745205,NA,15.7429018551673,207335187139.373,NA,6744712460100,NA,NA,NA,NA,NA,NA,NA,14.103423214173,198.534842126243,160.962156127539,60.3493176228951,232205378641,293411962358,29.4924145068139,3412644.01513246,209.115291081785,221830455315.68,3651229.61592758,38441535174.5197,1728082775702.32,-6561323539958.84,-6561323539958.84,87858631360844.4,-85787152390317.8,404682747606,-0.0786214750364091,0.0968742244119455,396819023923.762,17838416629317.9,0.0157410540136623
2019,"manufactura.maquinaria",33028579302,210692184125,4396106.24752227,685435779186,61.9215509117033,782156650998,10.4679010902061,30.738428095366,17.487557779507,35.4728660032585,65.2319028475927,187.619997038222,47927,40,NA,NA,355497266013,468851015462,6.06987248583111,110.229572092486,271940984303,8.69957260046776,25.0217104558033,43.8850697998098,98978.4270677681,61668607963,NA,15.676224269622,68044285702.9583,NA,2205504943899.99,NA,NA,NA,NA,NA,NA,NA,29.2695280648916,287.619997038222,183.412341281933,86.11596181731,39323187490,92462412066,32.2955908333974,1419748.48630121,110.338611411147,14895668755.25,310799.10604148,5283920617.83908,670540110430.75,-2195893195762.58,-2195893195762.58,48432352885700,-47650196234702,132330296633.999,-0.0462853276204096,0.0594918231981935,88817594314.365,11271130625748.1,0.00804561183682302
2019,"manufactura.minerales",48582235910,175765258096,5867055.81467388,442004161480,33.6052825237801,593230351112,12.7203144678276,39.7655210999531,18.7637709290593,26.3625841846925,27.7659560134175,38.4388779597817,29958,24,NA,NA,91283326710,94207721534,8.97290674325754,167.162316347042,428514272764,10.0667461703981,13.9362904453584,50.2809033977183,96652.8362117221,37641833674,NA,27.6404088249711,59718993652.2063,NA,2235789355500,NA,NA,NA,NA,NA,NA,NA,21.4159692772964,138.438877959782,81.2557157524335,72.402996277654,16524317618,88376359630,33.9765630017673,1993423.91522152,158.650596486365,17528905276.96,585116.004972295,4621072410.29359,424475256203.04,-2222881522633.33,-2222881522633.33,19935673550800,-19342443199688,134147361330,-0.1155898110915,0.133674223613397,34569659620.0798,3175445831880.61,0.0264270502123403
2019,"manufactura.nocat",8881565175,50654149104,4640358.10773177,138656774478,36.3846278474723,171738063830,10.9855003754482,36.5320405690218,17.7578702025537,31.9840436421834,56.6909178511379,130.898451406288,10916,14,NA,NA,20354929327,29242376566,10.7454946737427,92.7278984108595,74378179145,11.3585492401988,26.2267142978398,44.8410966283636,93893.5723849255,13324249070,NA,17.5337367858355,19506952544.2946,NA,556461174000.001,NA,NA,NA,NA,NA,NA,NA,26.3043586866763,230.898451406288,202.948629719363,69.2140132406937,5805214339,22713875946,38.5100784226858,1787005.54638097,146.4018905817,5949580385.04001,545033.014386223,1902916386.87798,132707194092.96,-552414510001.839,-552414510001.839,6248625539699.99,-6076887475869.99,33387670440.0001,-0.0915700967328403,0.110595727026558,17206057033.4785,1199930572915.28,0.0181634822601518
2019,"manufactura.resto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"manufactura.subtotal",246414441663,1944288433708,6731904.40212314,5628314573347,46.9378022150951,5300881782098.59,8.4553586906072,34.5447719449659,18.3212356004206,22.5162820040078,54.3269541528772,118.947517392908,288817,270,NA,NA,2152640646333.71,1040529322503,30.7254359585785,117.419469358227,2421074166639.67,9.800966101576,21.4589719599211,36.9397748110486,95235.8421196174,357574492775,NA,12.6737595817024,519537626548.1,NA,16439656105000,NA,NA,NA,NA,NA,NA,NA,18.3910209295984,218.947517392908,177.063979076683,73.5812701495398,649465015878,718215769089,26.7212218897624,1798847.11269801,145.294934914447,616833981886.081,2135726.01988831,138888078858.02,5011480591460.92,-15961710201971.9,-15961710201971.9,248811740653744,-243510858871646,986379366300,-0.0675109774618524,0.0867725321907715,1600599583203.03,57754227806134.1,0.0119025754986563
2019,"manufactura.textiles",-77401977,16724512288,1922136.79898862,40921932504,67.5618160013498,35400919458,7.12036261203529,40.8693120403471,16.7965455659103,43.567588958801,52.3660300687775,109.934213218818,8701,10,NA,NA,17042681277,9098084864,5.23793473265317,143.085426540341,16862863330,17.5531184362946,36.8500010846023,42.7325968849203,53597.6594909515,6062592058,NA,-0.462805585401355,6213965320,NA,119084592000,NA,NA,NA,NA,NA,NA,NA,36.2497390273674,209.934213218818,-7276.70393612814,90.1687940395905,1877380769,7146818417,37.1548372412544,714166.799218481,102.496840634366,1043264160.88,119901.638993219,454525041.366683,39878668343.12,-118495852880.487,-118495852880.487,2391750406700,-2356349487242,7145075520,-0.050537746053699,0.0666531862764235,6819254513.68042,598301005112.277,0.0116727471028492
2019,"minas",328839418605,706772548410,15835556.2916741,1344824038927,16.8714324365232,2936485322296.54,43.1269478469019,52.5550204303245,17.2477417631824,18.479731681264,46.3226632511313,86.298363623839,44632,44,NA,NA,213242497415.574,54875409567,1.35613023674483,81.2223621929601,1576227115030.21,2.73821377301869,5.10124745165639,36.3909486235163,186279.681790919,108082451850,NA,46.5269087409773,80407245537.7959,NA,30480942834900,NA,NA,NA,NA,NA,NA,NA,15.2923952823506,186.298363623839,17.4137245232696,44.8417776226634,59520669674,257201234977,11.3766792044605,1801560.43954553,74.394357420192,16652481718.1,373106.329944883,3077333939.77642,1328171557208.9,-30467367687121.7,-30467367687121.7,49542713715968.1,-46606228393671.6,1828856570094,-0.654010073019315,0.642116455477797,4792485714.27217,2068427846504.28,0.0659139328660003
2019,"otras.comercio",17710027086,325893470053,2235668.99947177,530890295244,60.6779689355451,682636225077,5.576798545256,61.3862172604262,18.420428773476,45.2788112311677,57.3781058630193,134.621201203809,145770,41,NA,NA,150503728021,74549794884,28.0489109723905,120.297389565919,290952489193,4.83627429189681,11.3469248371593,19.3767652536058,63524.4022369275,120379377483,NA,5.4342994608391,33014160260.5738,NA,1817442229700,NA,NA,NA,NA,NA,NA,NA,36.9382600588538,234.621201203809,97.0911175238493,87.9080455472303,92020055013,63147612669,10.1303534112557,226481.170752376,27.4250963502748,94668503980.5301,649437.497293888,42864773212.7147,436221791263.47,-1765638498932.18,-1765638498932.18,41420979659500,-40738343434423,109046533782,-0.0446125707743998,0.0554436136724611,773123726493.421,7867845588862.51,0.00721685694720443
2019,"otras.comunicaciones",106167038634,326049647017,4949820.81670234,622643664695,18.0729634541258,1305434457829,31.9049710793204,52.3653681077305,19.1904441577,30.8206752129256,35.4380685030607,54.8900376450799,65871,23,NA,NA,133311436,42604943906,16.4342165575803,81.3709463472535,842813700401,0.221207399505098,0.342628224367148,17.8230664451448,94831.1449616558,81206090547,NA,32.5616174117387,2887717616.407,NA,10402604558500,NA,NA,NA,NA,NA,NA,NA,24.906050747163,154.89003764508,-14.1379219159892,62.674367554103,57423691390,58112045232,0.885668070131798,43838.9825022696,3.55603575662304,56844201546.1699,862962.480396076,17519766735.9259,565799463148.83,-10363280123689.8,-10363280123689.8,23593069248100,-22287634790271,624156273510.001,-0.466743315582366,0.465641993114968,37624971533.8715,1215095441379.43,0.0309621008414474
2019,"otras.construccion",4111344935,58862349323,2035210.19718553,132446911675,43.0215565268531,181361076144,12.2933516640535,44.4422210971874,21.1112432781872,71.1091066469631,62.9316459736809,169.771892026818,28922,19,NA,NA,54089539,1477347831,8.46994292334831,105.806570489247,67227565771,-2.09963033292642,-5.66421247470459,6.96833775949422,87822.5922348173,33020065164,NA,6.98467693234515,-3807912166.84121,NA,723615560000,NA,NA,NA,NA,NA,NA,NA,56.0970901497771,269.771892026818,-129.11023017438,64.610691706583,5313136487,4101727314,-6.46918142180455,-131661.439970998,-11.5321158451037,5574230884.23,192733.244043635,3963785784.21507,126872680790.77,-722005114899.986,-722005114899.986,7802435789100,-7621074712956,43416933600,-0.0949492804170831,0.109510933466271,36195342864.4263,1158538940131,0.00331278381753614
2019,"otras.electricidad.gas.agua",135046455663,273258477110,4946302.41849941,728549651898,19.1072947487033,2421352658473,23.8212821784836,37.5071865586805,20.9142727402811,40.3362895302348,50.8561967619609,103.484454623155,55245,44,NA,NA,445275753,48525656805,2.02304544527438,118.91045004554,1189944786179,1.23923795889692,2.52165660214451,32.3512150598035,121375.594969263,87170131673,NA,49.4207744591349,30006321262.5572,NA,6509367290900.01,NA,NA,NA,NA,NA,NA,NA,31.9002479245721,203.484454623155,5.04644974731043,31.5962325473998,36526562031,88402437599,10.9809296970056,543149.991176707,34.4227095757058,8260727946.09999,149528.969971943,3332071141.64391,720288923951.9,-6504438634095.55,-6504438634095.55,46265498935999.9,-43844146277526.9,390562037454.001,-0.148466051766562,0.15633654564061,21313449954.9692,4607297167789.01,0.0176129501158818
2019,"otras.nocat",13057875868,148121419680,1276303.64637456,264823953969,50.5103640473489,331792379439,4.82851258410245,55.9320323785132,17.6006870352782,68.3444051574054,54.4790275972062,119.67896273205,116055,28,NA,NA,133623351,3294447227,12.1028452810735,116.197420760943,151035117479,2.93782048976785,6.45377357885163,13.5850475896546,55288.80665003,83415051925,NA,8.81565670664655,9747464506.64722,NA,715206138900,NA,NA,NA,NA,NA,NA,NA,56.3153202995279,219.67896273205,26.1470054943183,79.7911387742289,18101046061,20122365354,6.58072581784967,83990.0435711277,11.685498338371,19408120448.8,167232.092101159,13264364472.9651,245415833520.2,-709062382924.165,-709062382924.165,16758953873600,-16427161494161,42912368334,-0.0435380232399991,0.0581114038643728,228257512138.633,4223195744728.18,0.00447724262600484
2019,"otras.resto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"otras.subtotal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
